Employee ID,Name,Role,Department,Wage Rate
E00539,Zachary Robinson,Supervisor,Assembly,39.08
E00540,Terri Chavez,Engineer,Maintenance,36.85
E00541,Ronald Andrews DVM,Technician,Packaging,19.9
E00542,Jane Gray,Technician,Maintenance,30.99
E00543,Sheryl Martinez,Engineer,Packaging,31.51
E00544,Samantha Mendoza,Technician,Assembly,38.67
E00545,Teresa Walker,Supervisor,QA,24.39
E00546,Paula Lester,Technician,Assembly,41.91
E00547,Adrian Johnson,Supervisor,Logistics,35.12
E00548,Patrick White,Supervisor,Maintenance,11.53
E00549,Laura Chen,Supervisor,Maintenance,31.86
E00550,David Porter,Engineer,QA,44.48
E00551,Catherine Vega,Technician,Logistics,32.7
E00552,Benjamin Hughes,Operator,Logistics,17.03
E00553,Keith Dickerson,Technician,Assembly,30.42
E00554,David Wright DDS,Supervisor,Logistics,40.28
E00555,Deborah Stout,Technician,QA,14.4
E00556,Tara Gonzalez,Technician,Assembly,42.68
E00557,Cameron Atkinson,Technician,Maintenance,16.7
E00558,Michael Romero,Operator,QA,31.36
E00559,Matthew Powers,Operator,QA,25.43
E00560,Kelsey Silva,Supervisor,Packaging,19.94
E00561,Matthew Kaufman,Operator,QA,35.9
E00562,Terry Morrow,Supervisor,Assembly,11.5
E00563,Melissa Ortiz,Engineer,Maintenance,40.4
E00564,Michael Castro,Supervisor,Maintenance,31.08
E00565,Brian Matthews,Supervisor,QA,45.03
E00566,Larry Warren,Engineer,QA,30.83
E00567,Nathan Gomez Jr.,Technician,Maintenance,11.4
E00568,Heidi Johnson,Supervisor,Maintenance,15.74
E00569,Holly Sims,Operator,Logistics,41.82
E00570,Jennifer Mcclain,Supervisor,Assembly,29.68
E00571,Kimberly Ellis,Supervisor,Assembly,27.68
E00572,Gary Peters,Technician,Packaging,22.74
E00573,Kim Ryan,Engineer,Maintenance,21.38
E00574,David Gonzalez,Supervisor,Maintenance,48.64
E00575,Lisa Davis,Technician,Packaging,27.32
E00576,Kyle Fox,Engineer,Maintenance,45.36
E00577,Matthew Conner,Engineer,Assembly,35.93
E00578,James Robinson,Engineer,Maintenance,44.34
E00579,Brenda Thomas,Technician,Logistics,44.1
E00580,James Mendez,Technician,QA,48.25
E00581,James Johnson,Operator,QA,37.92
E00582,Ryan Miller,Supervisor,Packaging,42.22
E00583,Ryan Brown,Engineer,Logistics,39.33
E00584,Jonathan Lee,Supervisor,Logistics,34.21
E00585,Heather Lopez,Supervisor,Logistics,38.69
E00586,Wendy Welch,Operator,QA,38.63
E00587,David Lee,Engineer,Logistics,11.64
E00588,Kevin Armstrong,Operator,Assembly,30.64
E00589,Brett Morales,Engineer,Assembly,41.71
E00590,Austin Castillo,Operator,QA,19.72
E00591,Megan Harris,Supervisor,QA,28.61
E00592,Yolanda Woodard,Supervisor,Assembly,27.4
E00593,Regina Robles,Operator,Packaging,26.11
E00594,Emily Davis,Supervisor,Maintenance,14.87
E00595,Carlos Lee,Operator,QA,31.03
E00596,Susan Weeks,Engineer,Packaging,27.85
E00597,Thomas Carter,Operator,QA,36.54
E00598,Robert Garner,Engineer,Packaging,31.98
E00599,Craig Jones,Supervisor,Maintenance,11.1
E00600,Zachary Hopkins,Operator,Assembly,11.28
E00601,Laura Garcia,Operator,Assembly,38.05
E00602,Miranda Rowland,Technician,Assembly,38.3
E00603,Judith Washington,Supervisor,QA,48.4
E00604,Travis Mitchell,Supervisor,Logistics,45.07
E00605,Jacob Payne,Operator,Logistics,28.72
E00606,Andrea Vaughn,Technician,Logistics,35.04
E00607,Lisa Wilson,Engineer,QA,28.29
E00608,Corey Collins,Technician,QA,18.92
E00609,Charlotte Carter,Technician,Maintenance,25.07
E00610,Joseph Shaw,Supervisor,Assembly,14.16
E00611,Stacy Stevens,Engineer,Maintenance,36.66
E00612,Brian Garcia,Supervisor,Packaging,17.68
E00613,Maria Martinez,Engineer,Packaging,29.02
E00614,Melissa Baker,Technician,Packaging,48.7
E00615,Lynn Webster,Operator,Assembly,11.27
E00616,Melissa Walsh,Operator,Maintenance,16.07
E00617,Sharon Rodriguez,Engineer,QA,21.94
E00618,Kathryn Alexander,Technician,Maintenance,47.67
E00619,Shawn Morris,Engineer,Maintenance,46.35
E00620,Benjamin Chen,Engineer,Packaging,16.48
E00621,Sherry Sheppard,Supervisor,Maintenance,49.24
E00622,Phillip Ryan,Supervisor,Maintenance,40.03
E00623,Jennifer Pearson,Supervisor,QA,31.6
E00624,Shawn Nelson,Supervisor,Maintenance,47.27
E00625,Nancy Hartman,Engineer,Maintenance,45.22
E00626,Travis Price,Supervisor,Assembly,25.65
E00627,William Yates,Supervisor,Logistics,36.25
E00628,Edward Hodge,Operator,Assembly,35.9
E00629,Erica Valencia,Operator,Logistics,23.08
E00630,Stephen Lucero,Technician,QA,17.18
E00631,William Roy,Engineer,Maintenance,28.67
E00632,Michelle Lopez,Engineer,Packaging,20.53
E00633,Ricky Rogers,Technician,Logistics,24.2
E00634,Clinton Rasmussen,Engineer,Packaging,48.17
E00635,Rachel Irwin,Technician,Maintenance,28.45
E00636,Mrs. Stacey Ellison MD,Supervisor,Logistics,37.4
E00637,Kathryn Russell,Operator,QA,23.45
E00638,Melissa Barber,Engineer,Logistics,49.83
E00639,Kyle Greene,Technician,QA,36.35
E00640,Michael Reese,Technician,Logistics,17.84
E00641,Maria Dominguez,Operator,Packaging,13.93
E00642,Nicole Woods,Operator,Packaging,47.73
E00643,Alex Montgomery,Operator,Assembly,47.79
E00644,Kyle Phillips,Supervisor,Maintenance,34.85
E00645,Logan Richardson,Engineer,Assembly,10.68
E00646,John Ray,Operator,Assembly,19.02
E00647,Michelle Stevens,Technician,Assembly,42.05
E00648,Dawn Washington,Technician,Logistics,45.02
E00649,James Meyers,Supervisor,Packaging,28.16
E00650,Benjamin Miller,Operator,Logistics,24.62
E00651,Marissa Ray,Operator,Maintenance,20.97
E00652,Lisa Jennings,Technician,QA,14.68
E00653,Brandon Padilla,Technician,Assembly,14.63
E00654,Nicole Kramer,Technician,Maintenance,48.1
E00655,Heidi Davis,Technician,QA,42.35
E00656,Jill Miller,Technician,Maintenance,16.59
E00657,William Campbell,Technician,Logistics,18.28
E00658,Lisa Lozano,Engineer,Maintenance,36.22
E00659,Joshua Holmes,Operator,Maintenance,40.59
E00660,Michael Blackwell,Technician,Assembly,42.41
E00661,Holly Anderson,Supervisor,Packaging,16.53
E00662,Debra Garcia,Technician,Assembly,49.37
E00663,Steven Wright,Operator,Packaging,19.11
E00664,Jordan Harper,Engineer,Assembly,33.58
E00665,Felicia Fletcher,Technician,Assembly,33.5
E00666,Stephen Molina,Supervisor,Packaging,48.69
E00667,Heather Jones,Engineer,Packaging,36.31
E00668,Erica Oliver,Engineer,Packaging,33.4
E00669,Erin Robinson,Technician,Packaging,30.75
E00670,Katelyn Allen,Technician,Maintenance,40.59
E00671,Teresa Horne,Operator,Assembly,14.24
E00672,Nicholas Ward,Operator,Logistics,10.08
E00673,Jean Anderson,Engineer,Assembly,48.1
E00674,Mallory Adams,Engineer,QA,29.95
E00675,Kaitlyn Rodriguez,Technician,QA,23.13
E00676,Lisa Patrick,Engineer,QA,24.72
E00677,Jeffrey Padilla,Supervisor,Maintenance,42.15
E00678,Crystal Clark,Technician,Logistics,25.29
E00679,Caroline Morales DDS,Operator,Logistics,40.81
E00680,Steven King,Supervisor,Packaging,27.62
E00681,Jeffrey Miller,Operator,Packaging,43.76
E00682,Holly Wolf,Technician,Maintenance,13.05
E00683,Dawn Sweeney,Supervisor,Packaging,29.25
E00684,Stephen Davis,Operator,QA,28.67
E00685,Timothy Phillips,Operator,QA,20.57
E00686,Brian Jones,Technician,Maintenance,47.74
E00687,Antonio May,Supervisor,Logistics,46.2
E00688,Robert Long,Operator,Logistics,27.74
E00689,Cynthia Stewart,Supervisor,Assembly,13.89
E00690,Zachary Smith,Technician,Assembly,18.27
E00691,Rebecca Wiggins DDS,Supervisor,Packaging,20.86
E00692,Jason Clark,Engineer,Maintenance,29.37
E00693,Noah Reid,Supervisor,Assembly,23.54
E00694,Erica Daniels,Engineer,Packaging,40.97
E00695,Emily Yoder,Operator,Packaging,29.04
E00696,Scott Chan,Operator,Assembly,44.81
E00697,Ashley Marks,Technician,Logistics,49.83
E00698,Brandon Martinez,Operator,QA,18.79
E00699,Richard Mccullough,Technician,QA,34.47
E00700,Peter Bruce,Engineer,Assembly,43.9
E00701,Caleb Green,Operator,Packaging,47.81
E00702,Mr. Zachary Nelson,Technician,Packaging,21.6
E00703,Stephen Simpson,Technician,Logistics,39.08
E00704,Sarah Nguyen,Supervisor,Packaging,10.6
E00705,Anthony Gray,Technician,Logistics,45.17
E00706,Tammy Clark,Engineer,Assembly,12.56
E00707,Jennifer Berg,Technician,Packaging,39.34
E00708,Joshua Mayer,Engineer,Packaging,49.78
E00709,Christopher Gilbert,Operator,Maintenance,30.05
E00710,Gary Stuart,Technician,Assembly,18.37
E00711,Rhonda Barnes,Technician,Assembly,33.79
E00712,Aaron Cook,Operator,Assembly,34.97
E00713,Christopher Griffin,Engineer,QA,36.72
E00714,Lori Ward,Engineer,Logistics,16.9
E00715,Linda Martinez,Technician,Assembly,45.95
E00716,Melanie Rivera,Supervisor,Assembly,34.84
E00717,Linda Miller,Supervisor,Packaging,11.74
E00718,Kevin Gibson,Operator,Logistics,37.36
E00719,Justin Hunt,Operator,Packaging,17.84
E00720,Thomas Christensen,Supervisor,Packaging,11.09
E00721,Catherine Wheeler,Engineer,QA,32.04
E00722,William Stephens,Technician,Packaging,42.53
E00723,Shelly Paul,Supervisor,Packaging,44.4
E00724,Larry Schneider,Supervisor,Logistics,14.14
E00725,Patricia Dudley,Engineer,Assembly,36.52
E00726,Christopher Gonzalez,Operator,Assembly,38.4
E00727,Lacey Burnett,Supervisor,QA,21.78
E00728,Vincent Garcia,Engineer,Packaging,48.85
E00729,Michelle Rodriguez,Technician,Assembly,21.15
E00730,Robert Evans,Supervisor,Assembly,12.8
E00731,Bonnie Rhodes,Operator,Logistics,30.77
E00732,Kelsey Shea,Technician,Assembly,37.77
E00733,Monica Rose,Operator,Assembly,19.79
E00734,Richard Gonzalez,Technician,QA,23.54
E00735,Deborah Miller,Supervisor,Maintenance,32.55
E00736,Traci Williams,Operator,Assembly,45.47
E00737,Nicholas Garcia,Operator,Packaging,39.89
E00738,Brianna Medina,Supervisor,Maintenance,18.38
E00739,Krista Phillips,Operator,Maintenance,20.07
E00740,Stephanie Woods,Engineer,Logistics,30.96
E00741,Earl Sullivan,Engineer,Maintenance,40.76
E00742,Marcus Ross,Technician,Maintenance,34.75
E00743,James Mitchell,Operator,Maintenance,30.05
E00744,Allison Johnson,Technician,Packaging,33.89
E00745,Heather Cuevas,Operator,Assembly,40.24
E00746,Donald Price,Engineer,Assembly,31.48
E00747,Nina Brooks,Technician,Logistics,45.91
E00748,Daniel Lopez,Supervisor,Assembly,47.88
E00749,Jason Cantrell,Operator,Logistics,46.61
E00750,Joshua Oneal,Engineer,Assembly,40.18
E00751,Sarah Baker,Engineer,Logistics,19.85
E00752,Kevin Molina,Engineer,Logistics,25.41
E00753,Roger Carson,Supervisor,QA,21.2
E00754,Heather Bradley,Operator,Logistics,36.31
E00755,Alexis Collins,Operator,Maintenance,22.97
E00756,Jimmy Freeman,Technician,Maintenance,40.18
E00757,Ricky Johnson,Supervisor,Maintenance,14.54
E00758,Heather Decker,Operator,Packaging,41.01
E00759,Isabel Ramos,Operator,Packaging,33.44
E00760,James Ramirez,Operator,Assembly,43.42
E00761,Dean Pittman,Technician,Logistics,27.24
E00762,Randy Tran,Operator,Assembly,35.0
E00763,Danielle Ramirez,Engineer,QA,32.18
E00764,Kyle Mcbride,Technician,QA,49.03
E00765,Benjamin Travis,Operator,Assembly,40.22
E00766,David Garcia,Supervisor,Packaging,31.79
E00767,Danielle Jackson,Operator,Assembly,16.96
E00768,Allison Gardner,Supervisor,Assembly,46.16
E00769,Ricky Young,Supervisor,QA,18.23
E00770,Francisco Rodriguez,Technician,Maintenance,36.0
E00771,Joseph Hogan,Operator,Maintenance,47.46
E00772,Holly Howard,Supervisor,Logistics,18.94
E00773,Lisa Christensen,Operator,Assembly,19.04
E00774,Tiffany Carroll,Engineer,QA,44.07
E00775,Frances Ellis,Supervisor,Logistics,43.11
E00776,Vincent Berg,Supervisor,Logistics,24.07
E00777,Emily Lee,Engineer,Packaging,20.6
E00778,John Cook,Supervisor,Logistics,15.1
E00779,Tiffany Lee,Technician,QA,49.52
E00780,Jessica Johnson,Technician,Logistics,43.41
E00781,Lauren Chapman,Supervisor,Maintenance,45.98
E00782,Anthony Martinez,Engineer,Packaging,30.55
E00783,Larry Cohen,Operator,Logistics,14.58
E00784,Jeffrey Allison,Operator,Assembly,12.1
E00785,Hannah Spears,Supervisor,Packaging,23.22
E00786,Abigail Hill,Engineer,Packaging,46.81
E00787,Brent Moore,Supervisor,Maintenance,47.9
E00788,Michael Smith,Engineer,Assembly,43.65
E00789,Kara Garcia,Supervisor,Logistics,16.35
E00790,Ricky Rocha,Engineer,Assembly,26.8
E00791,Heather Ford,Operator,QA,19.85
E00792,Jon Gallagher,Supervisor,Assembly,18.21
E00793,David Conner,Operator,Packaging,37.39
E00794,Mark Webb,Engineer,Maintenance,29.44
E00795,Kathryn Tate,Operator,Logistics,23.0
E00796,Monica Lynch,Technician,Logistics,14.01
E00797,Ruth Scott,Operator,Assembly,31.79
E00798,David Hudson,Operator,Assembly,23.88
E00799,Erin Stark,Supervisor,Packaging,25.64
E00800,Corey Vargas,Supervisor,Logistics,22.42
E00801,Rebecca Davis,Supervisor,QA,25.49
E00802,Robert Wright PhD,Operator,QA,32.23
E00803,Helen Diaz,Supervisor,Assembly,10.57
E00804,Alison Baker,Operator,Assembly,43.91
E00805,Charles Smith,Supervisor,Maintenance,46.88
E00806,Jane Smith,Engineer,Assembly,32.02
E00807,Laura Nelson,Engineer,Maintenance,20.72
E00808,John Collins,Operator,Packaging,49.61
E00809,Amanda Rose,Technician,QA,25.33
E00810,Ralph Jones,Supervisor,Assembly,37.75
E00811,Alicia Bauer,Technician,Packaging,37.6
E00812,Joshua Owens,Engineer,Assembly,27.37
E00813,Whitney Ramirez,Supervisor,Assembly,17.97
E00814,Michael Gilbert,Engineer,QA,48.66
E00815,Dana Barnes,Operator,QA,12.55
E00816,Debra Chambers,Supervisor,QA,29.41
E00817,Matthew Meyer,Operator,Maintenance,18.83
E00818,Christina Morton,Supervisor,QA,21.76
E00819,Michael Cross,Engineer,QA,43.14
E00820,Brady Diaz,Operator,Assembly,24.69
E00821,Denise Hernandez,Technician,QA,13.33
E00822,Abigail Turner,Supervisor,Logistics,17.85
E00823,Natalie Owens,Technician,Maintenance,44.41
E00824,Michele Thompson,Technician,Logistics,49.08
E00825,Julie Berry,Engineer,Assembly,20.72
E00826,Julia Russell,Supervisor,Assembly,37.02
E00827,Devon Tucker,Operator,Packaging,13.25
E00828,Julie Barajas,Technician,Packaging,38.94
E00829,Scott Brooks,Technician,Packaging,26.66
E00830,David Ramirez,Supervisor,Assembly,46.73
E00831,Melissa Byrd,Technician,Packaging,22.46
E00832,Rose Gill,Technician,QA,47.66
E00833,John Maldonado,Supervisor,Assembly,30.13
E00834,Elizabeth Freeman,Technician,Maintenance,23.96
E00835,Nicholas Woods,Technician,Packaging,35.88
E00836,Jessica Jackson,Engineer,QA,19.99
E00837,Timothy Velez,Operator,Maintenance,19.19
E00838,Frederick Hunt,Technician,Maintenance,17.85
E00839,Daniel Brown,Engineer,Packaging,48.4
E00840,Stephanie Dixon,Technician,Logistics,29.72
E00841,Jason Boyd,Supervisor,Logistics,40.06
E00842,Michael Mckinney,Operator,Packaging,28.96
E00843,Christine Estes,Operator,QA,33.5
E00844,Daniel Johnson,Supervisor,Logistics,33.37
E00845,Jerry Barnes,Technician,QA,49.2
E00846,Ellen Salazar,Technician,Logistics,36.74
E00847,John Brown,Technician,QA,19.59
E00848,Mr. Brandon Carlson,Operator,Maintenance,10.61
E00849,John Walton,Operator,QA,18.75
E00850,William Wood,Supervisor,Packaging,28.22
E00851,Sergio Blackburn,Operator,Logistics,25.74
E00852,Bridget Green,Technician,Packaging,42.49
E00853,Erica Poole,Operator,Packaging,41.42
E00854,Sierra Suarez,Engineer,Assembly,13.56
E00855,Marc Davis,Supervisor,Packaging,48.08
E00856,Karen Perry,Supervisor,Assembly,31.1
E00857,Jessica Robinson,Technician,Assembly,33.86
E00858,Brian Hamilton,Technician,Logistics,26.2
E00859,Michael Nguyen,Technician,Assembly,35.98
E00860,Tiffany Martinez,Supervisor,Maintenance,44.85
E00861,Ashley Collins,Engineer,Packaging,36.96
E00862,Brianna Ramirez,Engineer,Logistics,48.8
E00863,Nathaniel Lyons,Technician,Maintenance,38.04
E00864,Nicholas Brown,Supervisor,QA,42.87
E00865,Renee Gonzalez,Supervisor,Assembly,11.8
E00866,Corey Garcia,Operator,Maintenance,36.91
E00867,Robert Johnson,Engineer,Maintenance,36.19
E00868,Jane Crawford,Engineer,Maintenance,14.07
E00869,Michelle Parker,Operator,Assembly,43.7
E00870,Kevin Perry,Supervisor,Logistics,34.57
E00871,Ashley Wagner,Operator,Packaging,13.93
E00872,Amy Waters,Supervisor,Maintenance,33.78
E00873,Clayton Willis,Technician,Maintenance,29.14
E00874,Kendra Howe,Supervisor,Maintenance,19.33
E00875,Casey Garner,Technician,Assembly,10.79
E00876,Manuel Maynard,Supervisor,Logistics,24.62
E00877,Cassidy Parker,Supervisor,Logistics,34.79
E00878,Katie Mcclure,Technician,Assembly,23.17
E00879,Jeremiah Valenzuela,Engineer,Assembly,22.29
E00880,Joshua Kennedy,Operator,Logistics,40.04
E00881,Antonio White,Operator,QA,40.34
E00882,Nathaniel Williams,Operator,QA,38.75
E00883,Kelly Oconnor,Technician,Assembly,14.05
E00884,Curtis Jones,Technician,QA,30.65
E00885,Michael Armstrong,Supervisor,Assembly,32.31
E00886,James Cox,Supervisor,QA,39.79
E00887,Christopher Nguyen,Operator,Maintenance,46.13
E00888,Jodi Castillo,Supervisor,Logistics,24.76
E00889,Sarah Gentry,Operator,QA,27.15
E00890,Theresa Lam,Technician,Packaging,39.31
E00891,Erica Foster,Technician,Logistics,36.51
E00892,Christopher Hutchinson,Technician,Assembly,32.31
E00893,Kristin Bond,Technician,Maintenance,24.01
E00894,Clinton Lyons,Technician,QA,17.81
E00895,Anne Walker,Engineer,QA,17.35
E00896,James Sandoval,Supervisor,Maintenance,13.26
E00897,Terry Bishop,Technician,QA,13.25
E00898,Daniel Stephens,Operator,Packaging,43.83
E00899,Jennifer Lloyd,Operator,Packaging,25.35
E00900,Melissa Pena,Engineer,Packaging,12.43
E00901,Sean Elliott,Engineer,QA,45.86
E00902,Kevin Diaz,Technician,Logistics,18.93
E00903,Catherine Herrera,Operator,Assembly,20.72
E00904,Kenneth Mcmahon,Technician,Maintenance,17.78
E00905,Tammie Zimmerman,Engineer,Assembly,48.7
E00906,Jessica Koch,Technician,Maintenance,14.5
E00907,Laura Bartlett,Engineer,Logistics,38.89
E00908,Tammy Ayala,Supervisor,Assembly,47.28
E00909,Anita Mahoney,Technician,Assembly,36.72
E00910,Norman Hughes,Operator,Maintenance,44.35
E00911,Adam Mason,Operator,Logistics,19.7
E00912,Tony Hale,Technician,Maintenance,36.96
E00913,David Alvarez Jr.,Technician,Packaging,38.03
E00914,Andrea Sutton,Operator,Packaging,28.33
E00915,Robert Harrison,Technician,Maintenance,44.82
E00916,Janice Wise,Engineer,Packaging,37.78
E00917,Christopher Allison,Supervisor,QA,45.8
E00918,Lisa Vazquez,Supervisor,Logistics,40.13
E00919,Roy Mcconnell II,Engineer,Assembly,30.81
E00920,Matthew Barker,Engineer,QA,29.95
E00921,Adam Clark,Operator,Packaging,28.15
E00922,Michael Crawford,Operator,Logistics,10.87
E00923,Sean West,Operator,Logistics,31.41
E00924,Courtney Hensley,Engineer,Logistics,26.92
E00925,Crystal Hayes,Operator,Assembly,16.3
E00926,Tina Hines,Supervisor,Logistics,14.76
E00927,Scott Atkinson,Technician,Packaging,27.97
E00928,Jamie Baker,Supervisor,Maintenance,11.6
E00929,Jeanette Rios,Technician,Assembly,49.46
E00930,Monica Hall,Engineer,Maintenance,25.12
E00931,Priscilla Garcia,Technician,Assembly,25.28
E00932,Peggy Byrd,Technician,Packaging,12.05
E00933,Dylan Crawford,Supervisor,Maintenance,27.07
E00934,James Mendoza,Operator,Assembly,10.63
E00935,Kayla Buck,Supervisor,Packaging,11.2
E00936,Jeremy Williams,Engineer,Logistics,23.56
E00937,Michael Ray,Operator,Maintenance,42.84
E00938,Joshua Nunez,Supervisor,Assembly,28.35
E00939,John Skinner,Engineer,QA,10.59
E00940,Judy Hunter,Supervisor,QA,16.53
E00941,Glenn Conner,Technician,Logistics,39.6
E00942,Lindsey Calhoun,Engineer,QA,39.53
E00943,Jocelyn Miller,Technician,Logistics,40.18
E00944,Norma White,Supervisor,QA,24.07
E00945,Christopher Robinson,Technician,Packaging,24.09
E00946,Russell Garcia,Operator,Logistics,42.08
E00947,Rebecca Rodriguez,Operator,Assembly,25.93
E00948,Annette Taylor,Engineer,Assembly,39.09
E00949,Jessica Watkins,Supervisor,QA,33.24
E00950,Jessica Thomas,Engineer,Logistics,24.57
E00951,Jenna Rivera,Operator,Assembly,13.2
E00952,Valerie Barnes,Technician,Assembly,14.65
E00953,Megan Long,Operator,QA,45.58
E00954,Matthew Johnson,Engineer,Maintenance,28.09
E00955,Steven Ball,Technician,Logistics,49.76
E00956,William Wright,Engineer,Logistics,24.56
E00957,Brett Higgins,Supervisor,Logistics,20.0
E00958,Courtney Smith MD,Supervisor,Packaging,24.02
E00959,Carol Avila,Technician,QA,23.72
E00960,Michele Knight,Supervisor,Assembly,35.49
E00961,Kevin Kelly,Supervisor,Maintenance,10.51
E00962,Natasha Jensen,Supervisor,QA,40.53
E00963,Michael Kelley,Operator,Packaging,26.66
E00964,Glenn Robinson,Operator,Assembly,27.29
E00965,Madison Bishop,Engineer,Logistics,29.24
E00966,Denise Jones,Engineer,Logistics,27.97
E00967,Melanie Richard,Technician,Assembly,29.9
E00968,Timothy Miller,Technician,Packaging,23.84
E00969,Heidi Graves,Technician,Logistics,28.13
E00970,Daisy Lopez,Supervisor,Packaging,26.19
E00971,Michael Martinez,Operator,Logistics,30.73
E00972,Misty Mccall,Technician,QA,34.93
E00973,Sydney Rich,Engineer,QA,19.64
E00974,Thomas Vincent,Supervisor,Logistics,30.34
E00975,Michael Harrison,Engineer,QA,33.78
E00976,Eric Conley,Technician,Maintenance,10.68
E00977,Maria Harrison,Supervisor,QA,30.82
E00978,Antonio Wood,Technician,Packaging,19.57
E00979,Jamie Arellano,Supervisor,Logistics,26.18
E00980,Nicole Morris,Operator,Logistics,43.06
